"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000415","광주방림초등학교","02","공립","N","","4","63","15.8","4","70","17.5","4","70","17.5","4","87","21.8","5","102","20.4","5","89","17.8","2","10","5","0","0","0","28","491","17.5","35","14"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000416","광주백운초등학교","02","공립","N","","4","67","16.8","4","69","17.3","5","84","16.8","4","94","23.5","4","94","23.5","4","82","20.5","1","5","5","0","0","0","26","495","19","33","15"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000417","광주봉주초등학교","02","공립","N","","3","43","14.3","3","47","15.7","3","54","18","3","57","19","3","66","22","3","53","17.7","2","7","3.5","0","0","0","20","327","16.4","24","13.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000418","광주삼육초등학교","02","사립","N","","3","84","28","3","91","30.3","3","90","30","3","90","30","3","96","32","3","95","31.7","0","0","0","0","0","0","18","546","30.3","18","30.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000419","광주상무초등학교","02","공립","N","","5","92","18.4","4","66","16.5","5","90","18","4","90","22.5","4","91","22.8","5","100","20","1","6","6","0","0","0","28","535","19.1","36","14.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000420","광주서초등학교","02","공립","N","","4","61","15.3","4","71","17.8","4","74","18.5","4","75","18.8","4","87","21.8","4","92","23","2","8","4","0","0","0","26","468","18","31","15.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000421","광주송원초등학교","02","사립","N","","3","91","30.3","3","90","30","3","91","30.3","3","91","30.3","3","95","31.7","3","91","30.3","0","0","0","0","0","0","18","549","30.5","19","28.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000422","광주양동초등학교","02","공립","N","","2","19","9.5","2","31","15.5","2","26","13","2","23","11.5","1","14","14","1","16","16","1","5","5","0","0","0","11","134","12.2","13","10.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000423","광주월산초등학교","02","공립","N","","3","53","17.7","3","53","17.7","3","49","16.3","3","46","15.3","2","34","17","3","44","14.7","1","5","5","0","0","0","18","284","15.8","23","12.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000424","광주제석초등학교","02","공립","N","","5","87","17.4","5","96","19.2","6","107","17.8","6","123","20.5","5","90","18","6","110","18.3","1","6","6","0","0","0","34","619","18.2","40","15.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000425","광주학강초등학교","02","공립","N","","3","49","16.3","3","49","16.3","4","67","16.8","4","85","21.3","5","116","23.2","4","88","22","1","3","3","0","0","0","24","457","19","30","15.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000426","광주화정초등학교","02","공립","N","","2","25","12.5","2","32","16","2","36","18","2","48","24","3","58","19.3","2","41","20.5","1","2","2","0","0","0","14","242","17.3","18","13.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000427","광주효덕초등학교","02","공립","N","","4","74","18.5","5","87","17.4","5","100","20","5","119","23.8","6","134","22.3","6","136","22.7","1","5","5","0","0","0","32","655","20.5","38","17.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000428","금구초등학교","02","공립","N","","3","46","15.3","3","46","15.3","4","70","17.5","3","63","21","3","73","24.3","3","60","20","1","5","5","0","0","0","20","363","18.2","24","15.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000429","금당초등학교","02","공립","N","","1","14","14","1","16","16","2","29","14.5","2","31","15.5","2","30","15","2","33","16.5","1","6","6","0","0","0","11","159","14.5","15","10.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000430","금부초등학교","02","공립","N","","2","29","14.5","3","44","14.7","3","46","15.3","3","53","17.7","3","60","20","4","71","17.8","2","7","3.5","0","0","0","20","310","15.5","24","12.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000431","금호초등학교","02","공립","N","","1","13","13","1","17","17","2","21","10.5","2","26","13","2","29","14.5","2","38","19","2","10","5","0","0","0","12","154","12.8","16","9.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000433","대촌중앙초등학교","02","공립","N","","4","56","14","4","63","15.8","4","61","15.3","3","55","18.3","4","70","17.5","3","61","20.3","2","9","4.5","0","0","0","24","375","15.6","29","12.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000434","동곡초등학교","02","공립","N","","1","9","9","1","11","11","1","20","20","1","8","8","1","8","8","1","15","15","0","0","0","0","0","0","6","71","11.8","9","7.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000435","마재초등학교","02","공립","N","","2","29","14.5","2","27","13.5","2","33","16.5","2","39","19.5","2","45","22.5","2","46","23","1","4","4","0","0","0","13","223","17.2","17","13.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000436","마지초등학교","02","공립","N","","5","89","17.8","5","80","16","6","104","17.3","5","118","23.6","5","112","22.4","5","113","22.6","1","2","2","0","0","0","32","618","19.3","41","15.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000437","무학초등학교","02","공립","N","","1","2","2","1","3","3","1","2","2","1","5","5","1","5","5","1","2","2","0","0","0","0","0","0","6","19","3.2","8","2.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000438","미산초등학교","02","공립","N","","3","52","17.3","4","65","16.3","4","72","18","4","75","18.8","4","73","18.3","4","85","21.3","1","6","6","0","0","0","24","428","17.8","31","13.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000439","목련초등학교","02","공립","N","","1","13","13","2","23","11.5","1","21","21","1","15","15","1","16","16","2","24","12","1","4","4","0","0","0","9","116","12.9","11","10.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000440","성진초등학교","02","공립","N","","3","49","16.3","3","49","16.3","3","45","15","3","56","18.7","2","42","21","3","63","21","1","6","6","0","0","0","18","310","17.2","21","14.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000443","본량초등학교","02","공립","N","","1","4","4","1","2","2","1","4","4","1","7","7","1","10","10","1","5","5","0","0","0","0","0","0","6","32","5.3","8","4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000445","봉선초등학교","02","공립","N","","2","29","14.5","2","35","17.5","3","43","14.3","2","43","21.5","3","57","19","2","42","21","1","4","4","0","0","0","15","253","16.9","18","14.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000447","비아초등학교","02","공립","N","","2","31","15.5","2","27","13.5","3","42","14","2","40","20","2","41","20.5","2","47","23.5","1","4","4","0","0","0","14","232","16.6","19","12.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000448","산월초등학교","02","공립","N","","1","22","22","1","15","15","2","20","10","1","20","20","1","23","23","1","18","18","1","4","4","0","0","0","8","122","15.3","11","11.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000451","삼도초등학교","02","공립","N","","1","10","10","1","6","6","1","5","5","1","8","8","1","7","7","1","6","6","1","3","3","0","0","0","7","45","6.4","9","5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000453","서광초등학교","02","공립","N","","4","55","13.8","4","65","16.3","4","73","18.3","4","78","19.5","4","75","18.8","4","67","16.8","2","8","4","0","0","0","26","421","16.2","32","13.2"
