"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 수성구","S030001827","대구들안길초등학교","02","공립","N","","4","85","21.3","4","77","19.3","5","97","19.4","4","93","23.3","4","78","19.5","3","63","21","1","6","6","0","0","0","25","499","20","31","16.1"
"대구광역시교육청","대구광역시서부교육지원청","대구광역시 북구","S030001845","대구사수초등학교","02","공립","N","","5","116","23.2","6","130","21.7","7","159","22.7","6","136","22.7","6","139","23.2","6","138","23","2","11","5.5","0","0","0","38","829","21.8","45","18.4"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030001849","대구한솔초등학교","02","공립","N","","4","87","21.8","5","117","23.4","6","135","22.5","6","137","22.8","6","141","23.5","6","136","22.7","1","6","6","0","0","0","34","759","22.3","40","19"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001853","대구봉무초등학교","02","공립","N","","4","95","23.8","5","117","23.4","5","121","24.2","5","122","24.4","6","138","23","6","129","21.5","1","6","6","0","0","0","32","728","22.8","40","18.2"
"대구광역시교육청","대구광역시동부교육지원청","","S030001857","대구율금초등학교","02","공립","N","","4","79","19.8","3","76","25.3","4","92","23","5","107","21.4","4","89","22.3","4","87","21.8","1","6","6","0","0","0","25","536","21.4","31","17.3"
"대구광역시교육청","대구광역시동부교육지원청","대구광역시 동구","S030001858","대구새론초등학교","02","공립","N","","6","133","22.2","6","138","23","7","174","24.9","7","166","23.7","7","155","22.1","8","180","22.5","2","10","5","0","0","0","43","956","22.2","52","18.4"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001913","대구대실초등학교","02","공립","N","","5","116","23.2","6","145","24.2","7","182","26","9","217","24.1","9","219","24.3","8","203","25.4","1","6","6","0","0","0","45","1088","24.2","53","20.5"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030001915","대구세천초등학교","02","공립","N","","8","197","24.6","10","247","24.7","10","237","23.7","10","259","25.9","9","229","25.4","9","217","24.1","2","11","5.5","0","0","0","58","1397","24.1","67","20.9"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002063","대구비슬초등학교","02","공립","N","","5","112","22.4","6","145","24.2","7","166","23.7","8","183","22.9","8","182","22.8","8","187","23.4","2","12","6","0","0","0","44","987","22.4","52","19"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002064","대구강림초등학교","02","공립","N","","5","118","23.6","6","143","23.8","6","156","26","7","163","23.3","6","136","22.7","5","113","22.6","2","8","4","0","0","0","37","837","22.6","44","19"
