"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040001859","인천해송초등학교","02","공립","N","","3","73","24.3","3","70","23.3","4","84","21","4","91","22.8","4","98","24.5","5","124","24.8","3","15","5","0","0","0","26","555","21.3","30","18.5"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001870","인천정각초등학교","02","공립","N","","5","124","24.8","5","118","23.6","6","155","25.8","7","164","23.4","7","180","25.7","8","206","25.8","1","3","3","0","0","0","39","950","24.4","44","21.6"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040001951","인천경원초등학교","02","공립","N","","5","124","24.8","6","145","24.2","7","164","23.4","6","153","25.5","7","166","23.7","7","177","25.3","2","12","6","0","0","0","40","941","23.5","45","20.9"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040001953","인천학산초등학교","02","공립","N","","5","114","22.8","6","128","21.3","6","139","23.2","7","158","22.6","6","147","24.5","6","139","23.2","2","10","5","0","0","0","38","835","22","43","19.4"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001954","인천상아초등학교","02","공립","N","","3","62","20.7","3","69","23","5","115","23","5","115","23","6","135","22.5","5","128","25.6","1","6","6","0","0","0","28","630","22.5","32","19.7"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001958","인천고잔초등학교","02","공립","N","","4","98","24.5","5","119","23.8","5","125","25","6","164","27.3","6","153","25.5","6","158","26.3","2","9","4.5","0","0","0","34","826","24.3","39","21.2"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040001959","인천공촌초등학교","02","공립","N","","2","26","13","2","29","14.5","2","19","9.5","2","47","23.5","2","37","18.5","2","39","19.5","2","8","4","0","0","0","14","205","14.6","17","12.1"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001961","인천사리울초등학교","02","공립","N","","3","71","23.7","3","77","25.7","4","97","24.3","4","95","23.8","3","75","25","4","98","24.5","1","6","6","0","0","0","22","519","23.6","26","20"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001966","인천송천초등학교","02","공립","N","","2","39","19.5","2","44","22","3","58","19.3","2","53","26.5","2","53","26.5","3","67","22.3","2","6","3","0","0","0","16","320","20","19","16.8"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040001968","인천운남초등학교","02","공립","N","","4","74","18.5","3","66","22","4","87","21.8","4","74","18.5","4","78","19.5","3","72","24","2","7","3.5","0","0","0","24","458","19.1","28","16.4"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040001971","인천원동초등학교","02","공립","N","","5","119","23.8","5","119","23.8","5","130","26","6","141","23.5","6","159","26.5","7","179","25.6","1","3","3","0","0","0","35","850","24.3","42","20.2"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040002022","인천신정초등학교","02","공립","N","","8","216","27","8","225","28.1","8","244","30.5","9","272","30.2","10","280","28","10","274","27.4","1","8","8","0","0","0","54","1519","28.1","64","23.7"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002027","인천초은초등학교","02","공립","N","","5","115","23","6","145","24.2","6","138","23","6","148","24.7","6","136","22.7","6","138","23","3","16","5.3","0","0","0","38","836","22","47","17.8"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002028","인천가원초등학교","02","공립","N","","9","218","24.2","9","207","23","12","287","23.9","12","294","24.5","10","257","25.7","11","277","25.2","3","18","6","0","0","0","66","1558","23.6","79","19.7"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002030","인천아라초등학교","02","공립","N","","9","201","22.3","10","216","21.6","8","188","23.5","8","184","23","7","167","23.9","8","189","23.6","2","9","4.5","0","0","0","52","1154","22.2","58","19.9"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002032","인천해든초등학교","02","공립","N","","11","279","25.4","11","287","26.1","11","301","27.4","11","293","26.6","10","251","25.1","10","245","24.5","2","12","6","0","0","0","66","1668","25.3","75","22.2"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002034","인천아람초등학교","02","공립","N","","8","186","23.3","6","157","26.2","7","174","24.9","6","146","24.3","5","123","24.6","5","113","22.6","2","8","4","0","0","0","39","907","23.3","44","20.6"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002035","인천한별초등학교","02","공립","N","","10","251","25.1","11","280","25.5","11","282","25.6","11","289","26.3","10","253","25.3","9","222","24.7","4","22","5.5","0","0","0","66","1599","24.2","75","21.3"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002037","인천청일초등학교","02","공립","N","","5","116","23.2","5","112","22.4","6","148","24.7","5","133","26.6","6","155","25.8","6","159","26.5","1","6","6","0","0","0","34","829","24.4","40","20.7"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040002040","인천도담초등학교","02","공립","N","","3","67","22.3","3","53","17.7","4","80","20","4","88","22","4","85","21.3","5","102","20.4","3","13","4.3","0","0","0","26","488","18.8","30","16.3"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040002041","인천새봄초등학교","02","공립","N","","4","80","20","3","69","23","4","94","23.5","4","88","22","4","84","21","3","71","23.7","1","6","6","0","0","0","23","492","21.4","29","17"
