"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002036","석교초등학교","02","공립","N","","1","2","2","1","8","8","1","6","6","1","9","9","1","6","6","1","8","8","0","0","0","0","0","0","6","39","6.5","7","5.6"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002040","오산초등학교","02","공립","N","","1","7","7","1","10","10","1","8","8","1","9","9","1","16","16","1","12","12","1","2","2","0","0","0","7","64","9.1","8","8"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002045","의신초등학교","02","공립","N","","1","5","5","1","4","4","1","7","7","1","6","6","1","1","1","1","6","6","1","3","3","0","0","0","7","32","4.6","8","4"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002050","조도초등학교","02","공립","N","","1","6","6","1","4","4","1","5","5","1","6","6","1","5","5","1","8","8","0","0","0","0","0","0","6","34","5.7","8","4.3"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002064","지산초등학교","02","공립","N","","1","10","10","1","5","5","1","10","10","1","5","5","1","7","7","1","12","12","0","0","0","0","0","0","6","49","8.2","7","7"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002066","진도서초등학교","02","공립","N","","1","5","5","1","5","5","1","3","3","1","2","2","1","4","4","1","8","8","1","4","4","0","0","0","7","31","4.4","8","3.9"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140002068","진도초등학교","02","공립","N","","4","62","15.5","4","86","21.5","4","72","18","5","85","17","4","92","23","4","87","21.8","2","8","4","0","0","0","27","492","18.2","34","14.5"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002102","기산초등학교","02","공립","N","","1","5","5","1","6","6","1","4","4","1","5","5","1","3","3","1","2","2","1","4","4","0","0","0","7","29","4.1","8","3.6"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002103","나산초등학교","02","공립","N","","1","2","2","1","8","8","1","7","7","1","3","3","1","6","6","1","12","12","1","2","2","0","0","0","7","40","5.7","7","5.7"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002109","손불서초등학교","02","공립","N","","1","5","5","1","2","2","1","3","3","1","2","2","1","7","7","1","5","5","0","0","0","0","0","0","6","24","4","8","3"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002110","손불초등학교","02","공립","N","","1","3","3","1","5","5","1","5","5","1","4","4","1","2","2","1","8","8","0","0","0","0","0","0","6","27","4.5","7","3.9"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002112","신광초등학교","02","공립","N","","0","0","0","1","2","2","0","0","0","1","3","3","1","2","2","1","4","4","0","0","0","0","0","0","4","11","2.8","6","1.8"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002113","엄다초등학교","02","공립","N","","1","5","5","1","4","4","1","6","6","1","4","4","1","6","6","1","6","6","1","3","3","0","0","0","7","34","4.9","9","3.8"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002116","월야초등학교","02","공립","N","","1","9","9","1","5","5","1","10","10","1","8","8","1","12","12","1","8","8","0","0","0","0","0","0","6","52","8.7","7","7.4"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002117","학다리중앙초등학교","02","공립","N","","1","7","7","1","7","7","1","4","4","1","7","7","1","8","8","1","12","12","1","2","2","0","0","0","7","47","6.7","9","5.2"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002122","함평초등학교","02","공립","N","","3","47","15.7","2","41","20.5","3","52","17.3","2","33","16.5","3","57","19","3","63","21","2","12","6","0","0","0","18","305","16.9","24","12.7"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002124","해보초등학교","02","공립","N","","1","2","2","1","5","5","1","8","8","1","8","8","1","8","8","1","10","10","1","1","1","0","0","0","7","42","6","8","5.3"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140002125","대동향교초등학교","02","공립","N","","1","6","6","1","6","6","0","0","0","1","9","9","1","3","3","1","11","11","1","2","2","0","0","0","6","37","6.2","9","4.1"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002159","계곡초등학교","02","공립","N","","1","3","3","1","4","4","1","3","3","1","5","5","1","8","8","1","6","6","1","1","1","0","0","0","7","30","4.3","8","3.8"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002162","마산초등학교","02","공립","N","","1","3","3","1","5","5","1","4","4","1","4","4","1","4","4","1","3","3","1","5","5","0","0","0","7","28","4","8","3.5"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002166","북일초등학교","02","공립","N","","1","8","8","1","5","5","1","9","9","1","4","4","1","7","7","1","4","4","0","0","0","0","0","0","6","37","6.2","7","5.3"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002171","북평초등학교","02","공립","N","","1","5","5","1","3","3","1","5","5","1","5","5","1","5","5","1","9","9","1","2","2","0","0","0","7","34","4.9","8","4.3"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002173","산이서초등학교","02","공립","N","","1","2","2","1","3","3","1","3","3","1","2","2","0","0","0","1","5","5","0","0","0","0","0","0","5","15","3","7","2.1"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002175","산이초등학교","02","공립","N","","1","3","3","0","0","0","1","7","7","1","4","4","1","5","5","1","7","7","0","0","0","0","0","0","5","26","5.2","7","3.7"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002178","삼산초등학교","02","공립","N","","1","1","1","1","4","4","1","4","4","1","3","3","1","8","8","1","5","5","1","2","2","0","0","0","7","27","3.9","8","3.4"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002181","송지초등학교","02","공립","N","","1","11","11","1","13","13","1","16","16","1","22","22","2","26","13","1","14","14","1","2","2","0","0","0","8","104","13","11","9.5"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002183","송호초등학교","02","공립","N","","1","4","4","0","0","0","1","2","2","0","0","0","1","4","4","1","2","2","0","0","0","0","0","0","4","12","3","6","2"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002185","어란진초등학교","02","공립","N","","1","1","1","1","4","4","1","1","1","1","4","4","1","1","1","0","0","0","0","0","0","0","0","0","5","11","2.2","7","1.6"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002189","옥천초등학교","02","공립","N","","1","7","7","1","2","2","1","5","5","1","15","15","1","0","0","1","6","6","2","12","6","0","0","0","8","47","5.9","9","5.2"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002190","우수영초등학교","02","공립","N","","1","4","4","1","5","5","1","5","5","1","13","13","1","10","10","1","12","12","1","3","3","0","0","0","7","52","7.4","9","5.8"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002193","해남동초등학교","02","공립","N","","7","132","18.9","8","148","18.5","8","154","19.3","9","173","19.2","8","187","23.4","7","164","23.4","2","9","4.5","0","0","0","49","967","19.7","60","16.1"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002195","해남서초등학교","02","공립","N","","3","56","18.7","3","52","17.3","3","61","20.3","4","67","16.8","3","51","17","3","73","24.3","2","10","5","0","0","0","21","370","17.6","27","13.7"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002197","현산초등학교현산남분교장","02","공립","N","","0","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","1","4"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002199","현산초등학교","02","공립","N","","1","3","3","1","3","3","1","4","4","1","3","3","1","6","6","1","3","3","1","2","2","0","0","0","7","24","3.4","8","3"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002203","화산초등학교","02","공립","N","","1","3","3","1","1","1","1","7","7","1","5","5","1","4","4","1","3","3","1","4","4","0","0","0","7","27","3.9","8","3.4"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002204","화원초등학교","02","공립","N","","1","8","8","1","7","7","1","3","3","1","8","8","1","8","8","1","10","10","1","2","2","0","0","0","7","46","6.6","8","5.8"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140002211","황산초등학교","02","공립","N","","1","6","6","1","8","8","1","5","5","1","6","6","1","11","11","1","8","8","0","0","0","0","0","0","6","44","7.3","8","5.5"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002270","능주초등학교","02","공립","N","","1","5","5","1","7","7","1","9","9","1","10","10","1","10","10","1","14","14","1","4","4","0","0","0","7","59","8.4","8","7.4"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002271","도곡중앙초등학교","02","공립","N","","1","3","3","1","6","6","1","6","6","1","4","4","1","3","3","1","4","4","1","2","2","0","0","0","7","28","4","8","3.5"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002272","도곡초등학교","02","공립","N","","1","5","5","1","5","5","1","11","11","1","8","8","1","11","11","1","5","5","0","0","0","0","0","0","6","45","7.5","8","5.6"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002273","동면초등학교","02","공립","N","","1","7","7","1","10","10","1","2","2","1","13","13","1","8","8","1","9","9","2","8","4","0","0","0","8","57","7.1","9","6.3"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002274","동복초등학교","02","공립","N","","1","2","2","1","3","3","1","2","2","1","3","3","1","2","2","1","3","3","0","0","0","0","0","0","6","15","2.5","7","2.1"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002277","사평초등학교","02","공립","N","","1","5","5","1","5","5","1","8","8","1","6","6","1","7","7","1","5","5","0","0","0","0","0","0","6","36","6","7","5.1"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002279","아산초등학교","02","공립","N","","0","0","0","1","4","4","1","5","5","1","4","4","1","4","4","0","0","0","0","0","0","0","0","0","4","17","4.3","6","2.8"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002282","화순초등학교이서분교장","02","공립","N","","1","2","2","0","0","0","1","3","3","1","5","5","1","4","4","1","9","9","1","1","1","0","0","0","6","24","4","7","3.4"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002285","이양초등학교","02","공립","N","","0","0","0","1","2","2","1","5","5","0","0","0","1","4","4","1","2","2","0","0","0","0","0","0","4","13","3.3","6","2.2"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002288","천태초등학교","02","공립","N","","1","3","3","1","4","4","1","2","2","1","3","3","1","9","9","1","7","7","0","0","0","0","0","0","6","28","4.7","9","3.1"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002291","청풍초등학교","02","공립","N","","1","3","3","1","5","5","1","5","5","1","4","4","1","3","3","1","1","1","1","2","2","0","0","0","7","23","3.3","8","2.9"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002292","춘양초등학교","02","공립","N","","1","11","11","1","11","11","1","9","9","1","10","10","1","3","3","1","12","12","1","4","4","0","0","0","7","60","8.6","9","6.7"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002293","한천초등학교","02","공립","N","","1","12","12","1","6","6","1","10","10","1","6","6","1","4","4","1","14","14","0","0","0","0","0","0","6","52","8.7","7","7.4"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002294","화순만연초등학교","02","공립","N","","2","33","16.5","2","32","16","2","26","13","3","50","16.7","3","59","19.7","3","65","21.7","1","2","2","0","0","0","16","267","16.7","21","12.7"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002295","화순오성초등학교","02","공립","N","","2","28","14","2","31","15.5","2","39","19.5","3","50","16.7","2","39","19.5","2","29","14.5","2","13","6.5","1","0","0","16","229","14.3","19","12.1"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002296","화순제일초등학교","02","공립","N","","2","32","16","3","46","15.3","3","47","15.7","3","53","17.7","2","50","25","3","53","17.7","1","6","6","0","0","0","17","287","16.9","22","13"
"전라남도교육청","전라남도화순교육지원청","전라남도 화순군","S140002297","화순초등학교","02","공립","N","","5","84","16.8","6","106","17.7","6","122","20.3","7","126","18","6","136","22.7","6","144","24","1","4","4","0","0","0","37","722","19.5","46","15.7"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003256","의신초등학교접도분교장","02","공립","N","","0","0","0","1","2","2","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","2","4","2","2","2"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003262","의신초등학교모도분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","1","2","2","2","1"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140003272","일로초등학교청망분교장","02","공립","N","","1","2","2","0","0","0","1","3","3","1","4","4","0","0","0","1","2","2","1","2","2","0","0","0","5","13","2.6","6","2.2"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140003279","송산초등학교","02","공립","N","","1","15","15","1","12","12","1","15","15","1","15","15","1","12","12","1","17","17","1","6","6","0","0","0","7","92","13.1","9","10.2"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003453","소라초등학교소라남분교장","02","공립","N","","0","0","0","1","3","3","1","3","3","1","2","2","1","6","6","1","3","3","0","0","0","0","0","0","5","17","3.4","6","2.8"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003455","안일초등학교백야분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","3","3","0","0","0","1","2","2","0","0","0","0","0","0","2","5","2.5","2","2.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003461","돌산초등학교두라분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","1","2","2","1","2"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140003463","서정초등학교","02","공립","N","","1","6","6","1","5","5","1","1","1","1","5","5","1","4","4","1","4","4","0","0","0","0","0","0","6","25","4.2","7","3.6"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140003479","흑산초등학교흑산동분교장","02","공립","N","","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","2"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003490","조도초등학교거차분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003492","진도서초등학교가사도분교장","02","공립","N","","0","0","0","1","2","2","0","0","0","1","2","2","0","0","0","1","1","1","0","0","0","0","0","0","3","5","1.7","3","1.7"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140003499","묘량중앙초등학교","02","공립","N","","1","5","5","1","6","6","1","12","12","1","12","12","1","7","7","1","7","7","1","6","6","0","0","0","7","55","7.9","11","5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003675","소라초등학교사곡분교장","02","공립","N","","0","0","0","1","3","3","0","0","0","1","2","2","0","0","0","1","2","2","0","0","0","0","0","0","3","7","2.3","3","2.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140003684","녹동초등학교소록도분교장","02","공립","N","","0","0","0","1","3","3","0","0","0","1","4","4","0","0","0","1","3","3","0","0","0","0","0","0","3","10","3.3","7","1.4"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003923","율촌초등학교","02","공립","N","","1","12","12","1","12","12","1","14","14","1","19","19","2","26","13","1","19","19","0","0","0","0","0","0","7","102","14.6","8","12.8"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140003926","마산초등학교용전분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","1","2","2","0","0","0","0","0","0","2","4","2","2","2"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140003946","흑산초등학교홍도분교장","02","공립","N","","0","0","0","0","0","0","1","2","2","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","2","4","2","2","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140003955","청산초등학교모도분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","1","2","2","1","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140003962","넙도초등학교서리분교장","02","공립","N","","0","0","0","1","3","3","0","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","2","7","3.5","2","3.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004138","신풍초등학교","02","공립","N","","0","0","0","1","4","4","1","3","3","1","3","3","1","4","4","1","6","6","1","1","1","0","0","0","6","21","3.5","8","2.6"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004140","여남초등학교","02","공립","N","","1","5","5","1","6","6","1","4","4","1","4","4","1","7","7","1","3","3","1","2","2","0","0","0","7","31","4.4","8","3.9"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140004877","목포미항초등학교","02","공립","N","","1","22","22","2","28","14","2","45","22.5","2","43","21.5","3","57","19","3","52","17.3","1","4","4","0","0","0","14","251","17.9","19","13.2"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140004878","목포서해초등학교","02","공립","N","","2","43","21.5","3","52","17.3","3","61","20.3","3","69","23","3","60","20","2","50","25","1","6","6","0","0","0","17","341","20.1","22","15.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004879","신기초등학교","02","공립","N","","2","51","25.5","3","63","21","3","52","17.3","3","70","23.3","3","60","20","3","75","25","2","8","4","0","0","0","19","379","19.9","23","16.5"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140004880","광양용강초등학교","02","공립","N","","4","83","20.8","3","63","21","4","76","19","4","90","22.5","4","95","23.8","4","104","26","1","1","1","0","0","0","24","512","21.3","32","16"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140004881","광양칠성초등학교","02","공립","N","","3","55","18.3","4","82","20.5","5","94","18.8","6","107","17.8","4","96","24","5","104","20.8","0","0","0","0","0","0","27","538","19.9","34","15.8"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140004891","순천향림초등학교","02","공립","N","","1","10","10","1","16","16","1","13","13","1","17","17","1","19","19","1","15","15","0","0","0","0","0","0","6","90","15","7","12.9"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005247","안심초등학교","02","공립","N","","3","65","21.7","3","55","18.3","3","57","19","3","68","22.7","4","86","21.5","4","87","21.8","2","8","4","0","0","0","22","426","19.4","26","16.4"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005248","동백초등학교","02","공립","N","","2","27","13.5","2","31","15.5","3","43","14.3","2","39","19.5","2","45","22.5","3","62","20.7","2","10","5","0","0","0","16","257","16.1","22","11.7"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005309","목포용해초등학교","02","공립","N","","3","55","18.3","3","62","20.7","4","77","19.3","5","106","21.2","4","80","20","5","108","21.6","2","12","6","0","0","0","26","500","19.2","33","15.2"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005310","목포항도초등학교","02","공립","N","","5","105","21","5","122","24.4","5","124","24.8","6","146","24.3","6","146","24.3","6","150","25","0","0","0","0","0","0","33","793","24","41","19.3"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005311","목포석현초등학교","02","공립","N","","6","139","23.2","6","135","22.5","7","169","24.1","7","160","22.9","8","180","22.5","7","153","21.9","2","9","4.5","0","0","0","43","945","22","53","17.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005328","광양백운초등학교","02","공립","N","","4","74","18.5","4","85","21.3","5","110","22","5","107","21.4","5","100","20","5","107","21.4","3","14","4.7","0","0","0","31","597","19.3","37","16.1"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005331","성산초등학교","02","공립","N","","1","7","7","1","12","12","1","10","10","2","27","13.5","1","16","16","1","20","20","2","10","5","0","0","0","9","102","11.3","10","10.2"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005341","목포애향초등학교","02","공립","N","","3","56","18.7","3","64","21.3","3","69","23","4","79","19.8","4","85","21.3","4","96","24","1","7","7","0","0","0","22","456","20.7","29","15.7"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005346","남악초등학교","02","공립","N","","6","119","19.8","5","120","24","7","157","22.4","7","158","22.6","7","167","23.9","8","182","22.8","2","8","4","0","0","0","42","911","21.7","49","18.6"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005348","순천풍덕초등학교","02","공립","N","","2","34","17","1","23","23","2","35","17.5","2","37","18.5","2","32","16","3","52","17.3","1","6","6","0","0","0","13","219","16.8","14","15.6"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005376","목포옥암초등학교","02","공립","N","","3","58","19.3","3","60","20","5","103","20.6","4","79","19.8","5","108","21.6","5","114","22.8","2","8","4","0","0","0","27","530","19.6","30","17.7"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005409","목포영산초등학교","02","공립","N","","4","90","22.5","4","86","21.5","5","96","19.2","5","109","21.8","5","99","19.8","6","138","23","2","5","2.5","0","0","0","31","623","20.1","35","17.8"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005416","오룡초등학교","02","공립","N","","8","184","23","7","167","23.9","9","201","22.3","10","237","23.7","10","230","23","10","248","24.8","1","6","6","0","0","0","55","1273","23.1","66","19.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005418","한아름초등학교","02","공립","N","","4","95","23.8","5","106","21.2","5","107","21.4","5","99","19.8","4","92","23","5","105","21","2","8","4","0","0","0","30","612","20.4","39","15.7"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005419","웅천초등학교","02","공립","N","","6","135","22.5","6","142","23.7","7","155","22.1","8","181","22.6","7","164","23.4","8","182","22.8","0","0","0","0","0","0","42","959","22.8","49","19.6"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005421","죽림초등학교","02","공립","N","","4","84","21","5","110","22","6","145","24.2","6","143","23.8","6","146","24.3","7","153","21.9","2","13","6.5","0","0","0","36","794","22.1","43","18.5"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005438","순천왕운초등학교","02","공립","N","","5","124","24.8","5","145","29","5","133","26.6","6","174","29","7","180","25.7","7","178","25.4","0","0","0","0","0","0","35","934","26.7","42","22.2"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005458","빛가람초등학교","02","공립","N","","5","101","20.2","5","104","20.8","7","157","22.4","7","145","20.7","7","161","23","6","141","23.5","1","2","2","0","0","0","38","811","21.3","46","17.6"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005495","매안초등학교","02","공립","N","","5","124","24.8","6","146","24.3","6","140","23.3","8","202","25.3","7","172","24.6","7","180","25.7","1","6","6","0","0","0","40","970","24.3","46","21.1"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005504","목포부주초등학교","02","공립","N","","3","77","25.7","4","102","25.5","5","118","23.6","5","126","25.2","6","146","24.3","7","156","22.3","1","3","3","0","0","0","31","728","23.5","37","19.7"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005523","목포백련초등학교","02","공립","N","","5","110","22","6","137","22.8","8","176","22","8","175","21.9","7","175","25","8","179","22.4","3","15","5","0","0","0","45","967","21.5","53","18.2"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005525","여수송현초등학교","02","공립","N","","7","155","22.1","7","157","22.4","6","160","26.7","7","174","24.9","7","153","21.9","6","134","22.3","1","6","6","0","0","0","41","939","22.9","48","19.6"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005526","라온초등학교","02","공립","N","","6","139","23.2","7","152","21.7","7","148","21.1","7","168","24","7","153","21.9","6","135","22.5","1","6","6","0","0","0","41","901","22","52","17.3"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005529","좌야초등학교","02","공립","N","","5","104","20.8","5","118","23.6","6","142","23.7","7","158","22.6","7","152","21.7","8","177","22.1","2","12","6","0","0","0","40","863","21.6","47","18.4"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005542","신대초등학교","02","공립","N","","11","260","23.6","11","277","25.2","12","317","26.4","11","295","26.8","12","332","27.7","11","290","26.4","0","0","0","0","0","0","68","1771","26","81","21.9"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005553","빛누리초등학교","02","공립","N","","9","204","22.7","10","220","22","10","220","22","12","264","22","9","218","24.2","10","209","20.9","2","12","6","0","0","0","62","1347","21.7","73","18.5"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005585","무안행복초등학교","02","공립","N","","10","250","25","11","255","23.2","12","319","26.6","12","308","25.7","11","289","26.3","9","254","28.2","1","4","4","0","0","0","66","1679","25.4","81","20.7"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005660","광양와우초등학교","02","공립","N","","4","83","20.8","4","79","19.8","3","75","25","3","57","19","2","42","21","2","52","26","0","0","0","0","0","0","18","388","21.6","21","18.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005661","예울초등학교","02","공립","N","","6","132","22","6","130","21.7","6","132","22","5","108","21.6","4","83","20.8","3","65","21.7","1","3","3","0","0","0","31","653","21.1","36","18.1"
